# 사전 예상: 종가→종가 약한 양(+) 가능 / 시가→종가 ≈ 0 (갭 선취) / 비용후 전 조합 음수
# 판정 기준(고정): 초반 양수→0 수렴 = 단명 신호 / 전 구간 0 근처 = 신호 없음 / 며칠 뒤 증가 = 해석 금지, 우연 의심
# 한계: 표본 ~240거래일이지만 기간 1년(단일 장세) — 월 검증과 표본 성격이 다름
시장,신호일,진입일,종목수,cc1,oc1,r1,rand1,r2,rand2,r3,rand3,r5,rand5,r10,rand10,ex1,ex2,ex3,ex5,ex10
KOSPI,2026-01-07,2026-01-08,20,-0.026986167159084577,-0.024433026223632682,-0.024433026223632682,-0.012794811076952118,-0.0074386576724114915,-0.006339707943985567,0.0066391953138657585,0.0022363303573282155,0.027395076921538235,0.016229996516621742,0.10515398445039159,0.025993664372300104,-0.011638215146680564,-0.0010989497284259247,0.004402864956537543,0.011165080404916494,0.07916032007809148
KOSPI,2026-01-08,2026-01-09,20,0.012732725441114146,0.011529435249701675,0.011529435249701675,0.0032266970522055456,0.03331466665830363,0.013071634089932189,0.03752988017835274,0.017955110113881033,0.07914724826136121,0.03000970159714844,0.07258371849040561,0.04656189191268568,0.00830273819749613,0.020243032568371438,0.019574770064471704,0.04913754666421277,0.026021826577719932
KOSPI,2026-01-09,2026-01-12,20,0.022755215430177562,0.011398356453945269,0.011398356453945269,0.004561630475623628,0.028344736337564964,0.010093783107999308,0.0318154278155439,0.015968813332701847,0.06624511717887027,0.026877184990231933,0.07578461505729633,0.0535448495912772,0.006836725978321641,0.01825095322956566,0.01584661448284205,0.039367932188638335,0.022239765466019135
KOSPI,2026-01-12,2026-01-13,20,-0.008517101163593787,-0.007053530886728126,-0.007053530886728126,-0.00012606721637555197,0.015335894078123169,0.009241126437587725,0.014852064256675318,0.016103463744044866,0.05817056423128264,0.02121025297752284,0.06798043492334396,0.04588690062794984,-0.006927463670352575,0.006094767640535443,-0.0012513994873695478,0.0369603112537598,0.022093534295394124
KOSPI,2026-01-13,2026-01-14,20,0.02226797388767034,0.020194141479388195,0.020194141479388195,0.006533521608970816,0.023933333014816947,0.012552380181931166,0.0246258211637082,0.012956704117067942,0.02980524991816579,0.028149089845183637,0.04396816376446144,0.04202511199727927,0.01366061987041738,0.011380952832885781,0.011669117046640257,0.0016561600729821518,0.0019430517671821732
KOSPI,2026-01-14,2026-01-15,20,0.0029267665716037504,0.004009663351526671,0.004009663351526671,0.0033387817864971186,0.01037967320540566,0.004435884605262723,0.028358233155747148,0.007722886496800122,0.03032354108313754,0.011329581700570013,0.04440572889445682,0.03881212578456598,0.0006708815650295521,0.005943788600142937,0.020635346658947028,0.018993959382567527,0.005593603109890842
KOSPI,2026-01-15,2026-01-16,20,0.020538444159516927,0.0035908467929480657,0.0035908467929480657,-0.0021951703900103775,0.012152156762147065,0.0015845504701139663,0.0043164117752262695,0.013149205994955232,0.0065502037613013875,0.009357443065523113,0.04114787768949111,0.04321026361489564,0.005786017182958443,0.0105676062920331,-0.008832794219728962,-0.0028072393042217255,-0.0020623859254045307
KOSPI,2026-01-16,2026-01-19,20,0.007316217873196767,-0.006280394608549261,-0.006280394608549261,0.003524915620828919,-0.008782495039819288,0.014846440042150728,-0.027092689535179508,0.003807912572063467,-0.013882575924444973,0.02242976893154461,0.005525869259706212,0.03983233539998515,-0.00980531022937818,-0.023628935081970018,-0.030900602107242974,-0.03631234485598958,-0.03430646614027894
KOSPI,2026-01-19,2026-01-20,20,0.0025293175392486046,-0.018687838651455426,-0.018687838651455426,0.00944062857053174,-0.016978640079926992,-0.00039188146124618443,-0.00873434362456342,0.009898001301156848,0.009406112990051224,0.020487033416524122,-0.021985241094388975,0.010921133671036724,-0.028128467221987166,-0.016586758618680808,-0.018632344925720266,-0.011080920426472898,-0.0329063747654257
KOSPI,2026-01-20,2026-01-21,20,-0.01029818957164907,-0.010926002556476744,-0.010926002556476744,-0.004109652063494694,0.015492439787233091,0.005871416622401196,0.017626028221421158,0.018378660729740447,0.028439795012663853,0.020779764246923228,0.11595196206954231,0.03573078411666041,-0.00681635049298205,0.009621023164831896,-0.000752632508319289,0.007660030765740625,0.08022117795288189
KOSPI,2026-01-21,2026-01-22,20,0.021495402941881125,-0.006797516916907087,-0.006797516916907087,0.003120001953654912,-0.010949428145212724,0.014827543384870296,-0.015150788266970139,0.01842949283062118,0.007699102962187598,0.02855496017612956,0.03638379631038087,0.05962513867764805,-0.009917518870561998,-0.025776971530083022,-0.03358028109759132,-0.02085585721394196,-0.02324134236726718
KOSPI,2026-01-22,2026-01-23,20,0.001802170676403403,-0.007612485855125051,-0.007612485855125051,0.008289105160174287,0.006175664618279703,0.009911206153256307,9.942448097642331e-05,0.011167225721600702,0.030016380543770795,0.02945178936732503,0.04964057859368094,0.046352308211627745,-0.015901591015299338,-0.003735541534976605,-0.01106780124062428,0.000564591176445764,0.0032882703820531975
KOSPI,2026-01-23,2026-01-26,20,0.007469946377359321,-0.000644032557583718,-0.000644032557583718,0.0003324632885777215,0.004710288853481281,0.002033049558471833,0.01824219271804057,0.008231245896479047,0.06179954577195923,0.012536745894222332,0.08733782315887097,0.013890674201640685,-0.0009764958461614395,0.0026772392950094484,0.010010946821561522,0.0492627998777369,0.07344714895723028
KOSPI,2026-01-26,2026-01-27,20,-0.009456868002185004,-0.0048683582028940355,-0.0048683582028940355,0.0002362725088221833,0.013255989973760002,0.004810740683707972,0.027358595962250036,0.01530361791875593,0.001475059112092264,-0.013022036649993775,0.015805737295020487,0.043252908886616856,-0.005104630711716219,0.00844524929005203,0.012054978043494107,0.014497095762086038,-0.02744717159159637
KOSPI,2026-01-27,2026-01-28,20,0.011513411193283418,-0.004809088949596618,-0.004809088949596618,0.00018299968499205457,0.001301269470721167,0.009998859281072199,-0.008301026897241876,0.007057024058014083,0.013471957111918554,0.01053576746152069,0.04385101478134614,0.04572605170900575,-0.004992088634588673,-0.008697589810351031,-0.01535805095525596,0.0029361896503978645,-0.0018750369276596054
KOSPI,2026-01-28,2026-01-29,20,0.009153539961845486,0.0031960807867093544,0.0031960807867093544,0.010013573634427902,-0.01348527905884892,0.004001902802261672,-0.03968908435856842,-0.019670074269542877,0.035917958084355224,0.0343767954087878,0.04174392844690409,0.05336542756409469,-0.006817492847718548,-0.01748718186111059,-0.02001901008902554,0.001541162675567427,-0.011621499117190598
KOSPI,2026-01-29,2026-01-30,20,-0.00317060378347338,-0.015057446112501299,-0.015057446112501299,-0.005180550235601739,-0.058516318404252456,-0.02948148469965186,-0.002984289052625655,0.0025602393881407927,0.008563708026006278,0.012101963891758829,0.052915115829495464,0.055582006646780806,-0.00987689587689956,-0.029034833704600596,-0.005544528440766448,-0.00353825586575255,-0.0026668908172853417
KOSPI,2026-01-30,2026-02-02,20,-0.020996037094793106,-0.010796237899882289,-0.010796237899882289,-0.019667258034214062,0.029322800671082318,0.010347418572105225,0.043349800189747066,0.033732082611196666,0.015711275980831507,0.009908273382916954,0.03544685605148516,0.0617276296157116,0.008871020134331773,0.018975382098977093,0.0096177175785504,0.005803002597914553,-0.026280773564226437
KOSPI,2026-02-02,2026-02-03,20,0.04101218175499968,0.01421375744000813,0.01421375744000813,0.017100902078221295,0.038159226116459354,0.0378151825026333,0.007787667112265212,0.02796753140328245,0.021446499902715677,0.034774349874911466,0.06264456220682499,0.0983378617523349,-0.002887144638213166,0.0003440436138260547,-0.020179864291017237,-0.013327849972195788,-0.03569329954550991
KOSPI,2026-02-03,2026-02-04,20,0.0425079288437744,0.04150207424233039,0.04150207424233039,0.019996677199329703,0.0021533613233477855,0.011578444677209043,-0.037799911891979156,0.0003734080773264664,0.00941505822033199,0.033142888637793806,0.09401720004601491,0.08968801886452653,0.02150539704300069,-0.009425083353861257,-0.03817331996930562,-0.023727830417461817,0.004329181181488381
KOSPI,2026-02-04,2026-02-05,20,-0.019508109894766673,-0.028405501224545264,-0.028405501224545264,-0.007083411588258771,-0.04695433342768453,-0.02041903087466814,-0.009577871542447169,-0.0010294359793698192,0.019090435611656142,0.019830659679322817,0.0818793803529692,0.0717678477764938,-0.02132208963628649,-0.026535302553016386,-0.008548435563077349,-0.0007402240676666755,0.010111532576475402
KOSPI,2026-02-05,2026-02-06,20,-0.022845765644283485,-0.010245646025523997,-0.010245646025523997,-0.0010474139134933238,0.021032962920507166,0.020127671341439054,0.035086104765154405,0.03347968750405752,0.05286764215026185,0.052237495800263,0.1376756018624554,0.10438982052073681,-0.009198232112030674,0.0009052915790681119,0.001606417261096886,0.0006301463499988544,0.033285781341718584
KOSPI,2026-02-06,2026-02-09,20,0.026780939651055796,0.011163489359002621,0.011163489359002621,0.00630986408204584,-0.0013609113057016231,0.020547471768420502,0.00016523472110369642,0.02821107061353596,0.013918822369494748,0.03616810356232367,0.07906273062380297,0.09677157386895319,0.004853625276956782,-0.021908383074122125,-0.02804583589243226,-0.02224928119282892,-0.01770884324515022
KOSPI,2026-02-09,2026-02-10,20,-0.0007128651554967946,-0.004462503506503024,-0.004462503506503024,0.007335182263106726,0.009993485410556863,0.013461181438996201,0.007503554120439959,0.029375698575170462,0.014761195848458041,0.04548828248769544,0.057832763380716044,0.07214710309762216,-0.01179768576960975,-0.0034676960284393387,-0.021872144454730503,-0.030727086639237396,-0.01431433971690612
KOSPI,2026-02-10,2026-02-11,20,-0.005631522801442157,-0.014869843063148069,-0.014869843063148069,0.002867628532405308,-0.026968613199684584,0.014513772520606675,-0.0181121004322111,0.014504467865355355,0.0542956156473904,0.05070963396243661,0.06473957486340766,0.0520527822795486,-0.017737471595553375,-0.04148238572029126,-0.032616568297566456,0.00358598168495379,0.01268679258385906
KOSPI,2026-02-11,2026-02-12,20,-0.007153091589118798,-0.008321578959124293,-0.008321578959124293,0.007317282907493748,-0.01670975502379955,0.004404360130838788,0.011930667860760075,0.027866051270257746,0.023280199632162685,0.049206060733849616,-0.02539344659251625,0.004203511372531996,-0.01563886186661804,-0.021114115154638336,-0.01593538340949767,-0.02592586110168693,-0.029596957965048246
KOSPI,2026-02-12,2026-02-13,20,0.0089116800464284,0.00977214467897139,0.00977214467897139,0.0007106369214023479,0.049260368756718506,0.021127160849975596,0.11253215965886092,0.03208985308164222,0.16157751202793508,0.045697573954433496,0.019058080197603255,-0.09999009958934668,0.009061507757569042,0.02813320790674291,0.0804423065772187,0.11587993807350158,0.11904817978694994
