# 사전 예상: E1 지지(평상시 H3보다 악화) / E2 유의미하지 않음 — 달라도 그대로 보고, 튜닝 금지
# E1은 수익이 '낮을수록' 가설 지지 (H3 부호 해석과 동일)
# 사용 사건: 36건 (2016-01 이후), 제외: 1건 — M001 스타벅스 5·18 탱크데이 논란
시장,전략,보유,진입월,사건ID,사건,종목수,만기누락,수익률,시장프록시,랜덤평균,초과_시장,초과_랜덤,수익률_비용후,초과_랜덤_비용후
KOSPI,E1,6,2022-10,M004,카카오 SK C&C 판교 데이터센터 화재,30,0,0.21214491355260492,0.08781355311670935,0.11395554162716984,0.12433136043589557,0.09818937192543509,0.20914491355260492,0.09518937192543508
KOSPI,E2,6,2022-10,M004,카카오 SK C&C 판교 데이터센터 화재,30,0,0.20380137920168856,0.08781355311670935,0.11395554162716984,0.1159878260849792,0.08984583757451872,0.20080137920168856,0.08684583757451872
KOSPI,E1,1,2022-11,M005,화물연대 2차 총파업 (안전운임제),30,0,-0.1472649442878547,-0.09593343894932142,-0.052961879812269484,-0.05133150533853327,-0.0943030644755852,-0.1502649442878547,-0.0973030644755852
KOSPI,E2,1,2022-11,M005,화물연대 2차 총파업 (안전운임제),30,0,-0.09293177796482807,-0.09593343894932142,-0.052961879812269484,0.003001660984493351,-0.03996989815255859,-0.09593177796482807,-0.04296989815255859
KOSPI,E1,3,2022-11,M005,화물연대 2차 총파업 (안전운임제),30,0,-0.09845368969892108,-0.02447968246620696,0.009617184122401774,-0.07397400723271412,-0.10807087382132285,-0.10145368969892109,-0.11107087382132286
KOSPI,E2,3,2022-11,M005,화물연대 2차 총파업 (안전운임제),30,0,0.025738156612632127,-0.02447968246620696,0.009617184122401774,0.05021783907883909,0.016120972490230354,0.022738156612632128,0.013120972490230354
KOSPI,E1,6,2022-11,M005,화물연대 2차 총파업 (안전운임제),30,0,0.23039653867460486,0.051190694583957724,0.0539843377543049,0.17920584409064713,0.17641220092029997,0.22739653867460485,0.17341220092029996
KOSPI,E2,6,2022-11,M005,화물연대 2차 총파업 (안전운임제),30,0,0.2529886041084784,0.051190694583957724,0.0539843377543049,0.20179790952452067,0.1990042663541735,0.2499886041084784,0.1960042663541735
KOSPI,E1,1,2020-10,M007,이건희 회장 별세 (상속·배당 정책 전환),30,0,0.09694218714696741,0.14433530261906427,0.11634953853103087,-0.04739311547209686,-0.019407351384063465,0.0939421871469674,-0.022407351384063467
KOSPI,E2,1,2020-10,M007,이건희 회장 별세 (상속·배당 정책 전환),30,0,0.11261984915459652,0.14433530261906427,0.11634953853103087,-0.03171545346446775,-0.0037296893764343503,0.10961984915459652,-0.006729689376434353
KOSPI,E1,3,2020-10,M007,이건희 회장 별세 (상속·배당 정책 전환),30,0,0.18357020462552046,0.31557588455927665,0.1904576211456356,-0.1320056799337562,-0.006887416520115153,0.18057020462552045,-0.009887416520115155
