시장,전략,보유,진입월,종목수,만기누락,수익률,시장프록시,랜덤평균,초과_시장,초과_랜덤,수익률_비용후,초과_랜덤_비용후
KOSPI,b,1,2026-05,20,0,-0.1411901002719964,-0.0002943174400478278,-0.0730751821945796,-0.1408957828319486,-0.0681149180774168,-0.1441901002719964,-0.07111491807741681
KOSPI,c,1,2026-05,4,0,-0.112880032704199,-0.0002943174400478278,-0.01675162406724406,-0.11258571526415116,-0.09612840863695493,-0.115880032704199,-0.09912840863695493
KOSPI,a,1,2026-06,13,0,-0.09905879491455613,-0.19582051689603724,-0.015328238954019899,0.09676172198148111,-0.08373055596053623,-0.10205879491455613,-0.08673055596053623
KOSPI,b,1,2026-06,20,0,-0.10776226321091867,-0.19582051689603724,-0.011701442171497732,0.08805825368511858,-0.09606082103942093,-0.11076226321091867,-0.09906082103942093
KOSPI,c,1,2026-06,3,0,-0.2534768834889701,-0.19582051689603724,-0.01227897150548194,-0.05765636659293283,-0.24119791198348814,-0.2564768834889701,-0.24419791198348814
KOSDAQ,a,1,2016-04,4,0,-0.05252272906988856,-0.00031303650842817607,-0.0032007609045007672,-0.05220969256146038,-0.04932196816538779,-0.05552272906988856,-0.05232196816538779
KOSDAQ,b,1,2016-04,20,0,-0.042957919287279905,-0.00031303650842817607,-0.0005304421451823049,-0.04264488277885173,-0.0424274771420976,-0.04595791928727991,-0.045427477142097605
KOSDAQ,c,1,2016-04,2,0,0.05969010964040228,-0.00031303650842817607,-0.022722547500971378,0.060003146148830455,0.08241265714137366,0.056690109640402275,0.07941265714137366
KOSDAQ,a,3,2016-04,4,0,-0.000726183714961609,0.007036685022767596,0.08416197158639398,-0.007762868737729205,-0.08488815530135559,-0.003726183714961609,-0.08788815530135559
KOSDAQ,b,3,2016-04,20,0,-0.003827686468833219,0.007036685022767596,0.07671449351656323,-0.010864371491600815,-0.08054217998539645,-0.006827686468833219,-0.08354217998539645
KOSDAQ,c,3,2016-04,2,0,0.1491918991081066,0.007036685022767596,0.019817568361423205,0.142155214085339,0.1293743307466834,0.1461918991081066,0.1263743307466834
KOSDAQ,a,6,2016-04,4,0,-0.214695332304845,-0.11072670768101218,-0.030227535743539626,-0.10396862462383281,-0.18446779656130538,-0.217695332304845,-0.18746779656130538
KOSDAQ,b,6,2016-04,20,0,-0.12069646102865454,-0.11072670768101218,-0.014492053725041032,-0.009969753347642357,-0.10620440730361351,-0.12369646102865454,-0.10920440730361351
KOSDAQ,c,6,2016-04,2,0,-0.17103050616372212,-0.11072670768101218,-0.026118974867868995,-0.06030379848270993,-0.14491153129585313,-0.17403050616372212,-0.14791153129585313
KOSDAQ,a,1,2016-05,17,0,-0.017698458659642213,-0.035199765415798966,-0.006320712412205118,0.017501306756156753,-0.011377746247437094,-0.020698458659642212,-0.014377746247437094
KOSDAQ,b,1,2016-05,20,0,-0.0153327702650013,-0.035199765415798966,-0.0007132174283432244,0.019866995150797664,-0.014619552836658075,-0.0183327702650013,-0.017619552836658076
KOSDAQ,c,1,2016-05,7,0,0.031288516287436625,-0.035199765415798966,0.001335384497325545,0.06648828170323559,0.02995313179011108,0.028288516287436626,0.026953131790111082
KOSDAQ,a,3,2016-05,17,0,-0.06415564366061333,-0.05193682200534483,0.041248487451639386,-0.012218821655268497,-0.10540413111225272,-0.06715564366061333,-0.10840413111225272
KOSDAQ,b,3,2016-05,20,0,-0.09419043887102993,-0.05193682200534483,0.031244726460595985,-0.0422536168656851,-0.1254351653316259,-0.09719043887102993,-0.1284351653316259
KOSDAQ,c,3,2016-05,7,0,-0.09501967322949252,-0.05193682200534483,0.029800285094892996,-0.04308285122414769,-0.12481995832438551,-0.09801967322949252,-0.12781995832438553
KOSDAQ,a,6,2016-05,17,0,-0.123776175430868,-0.15187952345615754,-0.04283387872771332,0.02810334802528955,-0.08094229670315467,-0.126776175430868,-0.08394229670315467
KOSDAQ,b,6,2016-05,20,0,-0.1188336232127795,-0.15187952345615754,-0.0467763290441783,0.03304590024337804,-0.07205729416860121,-0.1218336232127795,-0.07505729416860121
KOSDAQ,c,6,2016-05,7,0,-0.1495705272559987,-0.15187952345615754,-0.05260327186532643,0.0023089962001588415,-0.09696725539067227,-0.1525705272559987,-0.09996725539067228
KOSDAQ,a,1,2016-06,8,0,-0.01962670804897025,0.0448724792120455,0.0827633571700103,-0.06449918726101575,-0.10239006521898054,-0.02262670804897025,-0.10539006521898055
KOSDAQ,b,1,2016-06,20,0,0.06089694111791157,0.0448724792120455,0.08047666851869179,0.016024461905866073,-0.019579727400780213,0.05789694111791157,-0.022579727400780215
KOSDAQ,c,1,2016-06,4,0,0.007598863001405387,0.0448724792120455,0.0846075168512233,-0.03727361621064011,-0.0770086538498179,0.004598863001405387,-0.08000865384981791
KOSDAQ,a,3,2016-06,8,0,-0.06605279815294511,0.004979493884752717,0.05997952607819394,-0.07103229203769783,-0.12603232423113905,-0.06905279815294511,-0.12903232423113906
KOSDAQ,b,3,2016-06,20,0,-0.04201041786856299,0.004979493884752717,0.06847755916438637,-0.046989911753315704,-0.11048797703294935,-0.04501041786856299,-0.11348797703294936
KOSDAQ,c,3,2016-06,4,0,-0.12311720961085368,0.004979493884752717,0.07308988549324356,-0.1280967034956064,-0.19620709510409723,-0.12611720961085368,-0.19920709510409723
KOSDAQ,a,6,2016-06,8,0,-0.1727234618722947,-0.07707875342430076,-0.0030779897336453686,-0.09564470844799394,-0.16964547213864933,-0.1757234618722947,-0.17264547213864934
KOSDAQ,b,6,2016-06,20,0,-0.07084536983839623,-0.07707875342430076,-0.01524387936398964,0.006233383585904528,-0.055601490474406594,-0.07384536983839624,-0.058601490474406596
KOSDAQ,c,6,2016-06,4,0,-0.13814413968015662,-0.07707875342430076,-0.010597529942180208,-0.061065386255855864,-0.1275466097379764,-0.14114413968015663,-0.1305466097379764
KOSDAQ,a,1,2016-07,6,0,-0.06453091194111295,-0.06046175219900949,-0.04914027039538366,-0.004069159742103458,-0.015390641545729285,-0.06753091194111295,-0.018390641545729287
KOSDAQ,b,1,2016-07,20,0,-0.050668890105038465,-0.06046175219900949,-0.04674593759060404,0.009792862093971025,-0.003922952514434426,-0.05366889010503847,-0.006922952514434429
KOSDAQ,c,1,2016-07,2,0,-0.12875921800583806,-0.06046175219900949,-0.053901464640173286,-0.06829746580682858,-0.07485775336566478,-0.13175921800583806,-0.07785775336566478
KOSDAQ,a,3,2016-07,6,0,-0.13494449072723544,-0.1185543224897043,-0.08035976563539854,-0.016390168237531144,-0.0545847250918369,-0.13794449072723544,-0.0575847250918369
KOSDAQ,b,3,2016-07,20,0,-0.10319418038948773,-0.1185543224897043,-0.08490974763875445,0.015360142100216564,-0.018284432750733284,-0.10619418038948773,-0.021284432750733287
KOSDAQ,c,3,2016-07,2,0,-0.2541721078506683,-0.1185543224897043,-0.08942328299618303,-0.135617785360964,-0.16474882485448528,-0.2571721078506683,-0.16774882485448528
KOSDAQ,a,6,2016-07,6,0,-0.09943478751752588,-0.1375156270795563,-0.1021821672629745,0.03808083956203043,0.0027473797454486137,-0.10243478751752588,-0.0002526202545513889
KOSDAQ,b,6,2016-07,20,0,-0.1391311778946897,-0.1375156270795563,-0.08647688576227504,-0.0016155508151333986,-0.05265429213241467,-0.1421311778946897,-0.05565429213241467
KOSDAQ,c,6,2016-07,2,0,-0.1645654094330926,-0.1375156270795563,-0.09180963793383384,-0.027049782353536306,-0.07275577149925877,-0.16756540943309262,-0.07575577149925877
KOSDAQ,a,1,2016-08,8,0,-0.013796072677924376,0.02282097555757185,0.032972565142483624,-0.036617048235496226,-0.046768637820408,-0.016796072677924375,-0.049768637820407996
KOSDAQ,b,1,2016-08,20,0,0.014660424242315135,0.02282097555757185,0.03622281824479352,-0.008160551315256715,-0.021562394002478388,0.011660424242315136,-0.024562394002478387
KOSDAQ,c,1,2016-08,2,0,0.07270855507668683,0.02282097555757185,0.04335837488427509,0.04988757951911498,0.029350180192411743,0.06970855507668683,0.02635018019241174
KOSDAQ,a,3,2016-08,8,0,-0.14692315380059692,-0.10704412515576314,-0.08327143062494001,-0.03987902864483378,-0.06365172317565691,-0.14992315380059693,-0.06665172317565692
KOSDAQ,b,3,2016-08,20,0,-0.1540638007992612,-0.10704412515576314,-0.07787076096660346,-0.04701967564349807,-0.07619303983265775,-0.15706380079926122,-0.07919303983265776
KOSDAQ,c,3,2016-08,2,0,0.03305938941331804,-0.10704412515576314,-0.06237847509731838,0.14010351456908118,0.09543786451063642,0.030059389413318042,0.09243786451063642
KOSDAQ,a,6,2016-08,8,0,0.005701919643605238,-0.09072420660070953,-0.06446875792997649,0.09642612624431476,0.07017067757358172,0.0027019196436052382,0.06717067757358172
